task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
231	24/66a618	27613210	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDLI_ADM_H_4)	CACHED	0	2022-06-09 18:52:03.392	1h 44m 24s	40m 41s	471.1%	3.1 GB	3.7 GB	199.5 GB	193.1 GB
237	9a/6b6620	27613371	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_ADF_H_4)	CACHED	0	2022-06-09 20:03:42.646	1h 6m 10s	8m 8s	194.5%	1.5 GB	4.4 GB	6.9 GB	4.4 MB
232	e4/c40189	27621805	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDAL_PM_A_18)	CACHED	0	2022-06-09 21:56:58.525	3h 51m 32s	2h 28m 59s	1169.9%	10 GB	11.6 GB	65.2 GB	10.1 GB
236	c7/b94777	27613265	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDLI_III_A_1)	CACHED	0	2022-06-09 18:58:17.588	1h 59m 55s	56m 56s	460.8%	3.1 GB	3.7 GB	275.5 GB	266.9 GB
234	ff/45b29f	27621806	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDAL_PM_A_3)	CACHED	0	2022-06-09 21:57:48.264	4h 18m 42s	2h 40m 59s	1157.9%	10 GB	11.6 GB	63.8 GB	9.2 GB
238	d8/a04988	27613374	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_ADMA_H_3)	CACHED	0	2022-06-09 20:04:37.698	1h 5m 20s	8m 13s	194.0%	1.5 GB	4.4 GB	6.4 GB	4.3 MB
235	7a/cb93b5	27613365	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_ADF_H_3)	CACHED	0	2022-06-09 19:56:47.678	1h 6m 10s	6m 21s	194.3%	1.5 GB	4.4 GB	5.3 GB	4.3 MB
239	81/1356bf	27613276	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDLI_III_A_18)	CACHED	0	2022-06-09 19:00:07.543	1h 30m 25s	29m 25s	465.2%	3.1 GB	3.7 GB	142 GB	137.4 GB
245	09/c3fed5	27613375	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_ADMB_A_3)	CACHED	0	2022-06-09 20:04:57.653	1h 12m 5s	9m 25s	197.1%	1.4 GB	4.4 GB	7.6 GB	4.4 MB
244	cb/5c305e	27613280	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDLI_III_A_3)	CACHED	0	2022-06-09 19:03:03.276	2h 8m 49s	1h 4m 57s	454.4%	3.1 GB	3.7 GB	309.6 GB	299.7 GB
246	25/3819c1	27613379	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_ADMB_H_3)	CACHED	0	2022-06-09 20:07:02.782	1h 8m 15s	7m 41s	195.9%	1.5 GB	4.4 GB	7.1 GB	4.4 MB
242	59/b87a3d	27621807	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDAL_PM_H_18)	CACHED	0	2022-06-09 21:58:28.122	3h 13m 7s	1h 24m 39s	1152.1%	10 GB	11.6 GB	60 GB	10.1 GB
248	c9/0610a8	27613391	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_ADM_A_1)	CACHED	0	2022-06-09 20:11:17.678	1h 40s	4m 23s	198.1%	1.4 GB	4.4 GB	3.6 GB	4.3 MB
243	17/4c4c3b	27621808	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDAL_PM_H_3)	CACHED	0	2022-06-09 21:59:58.469	3h 35m 52s	1h 43m 19s	1157.3%	10 GB	11.6 GB	61 GB	10.2 GB
249	a0/b018e1	27613387	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_ADM_A_18)	CACHED	0	2022-06-09 20:08:47.680	1h 5m 50s	7m 3s	196.5%	1.5 GB	4.4 GB	5.8 GB	4.3 MB
247	4d/571cec	27613277	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDLI_III_A_4)	CACHED	0	2022-06-09 19:00:17.701	1h 35m 50s	29m 18s	476.8%	3.1 GB	3.8 GB	146.5 GB	141.7 GB
251	ae/2cfe53	27613284	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDLI_III_H_1)	CACHED	0	2022-06-09 19:07:37.625	1h 53m 5s	48m 25s	480.5%	3.1 GB	3.8 GB	258.1 GB	249.9 GB
253	4d/c174d9	27613393	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_ADM_H_1)	CACHED	0	2022-06-09 20:11:42.833	1h 9m 35s	8m 37s	197.6%	1.5 GB	4.4 GB	7.1 GB	4.3 MB
256	f0/18a133	27613394	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_ADM_H_18)	CACHED	0	2022-06-09 20:11:47.644	1h 8m 40s	7m 46s	198.0%	1.5 GB	4.4 GB	6 GB	4.3 MB
252	5c/d4be53	27621804	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDAL_V_A_1)	CACHED	0	2022-06-09 21:53:38.183	2h 55m 32s	1h 34m 35s	1154.6%	10 GB	11.6 GB	49.8 GB	9.6 GB
257	f2/92d639	27613281	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDLI_III_H_18)	CACHED	0	2022-06-09 19:04:12.598	1h 32m 50s	30m 12s	472.2%	3.1 GB	3.8 GB	148.7 GB	143.9 GB
259	8d/a9d9f6	27613398	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_III_A_1)	CACHED	0	2022-06-09 20:16:23.060	1h 6m 55s	4m 55s	195.8%	1.5 GB	4.4 GB	4.1 GB	4.3 MB
260	69/80d382	27613399	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_III_A_18)	CACHED	0	2022-06-09 20:16:47.716	1h 7m 20s	5m 49s	196.1%	1.5 GB	4.4 GB	4.5 GB	4.3 MB
258	c6/6b2f3f	27613290	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDLI_III_H_3)	CACHED	0	2022-06-09 19:09:47.757	1h 41m 25s	39m	465.4%	3.1 GB	3.7 GB	191.7 GB	185.6 GB
264	77/a50993	27613402	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_III_A_3)	CACHED	0	2022-06-09 20:18:43.842	1h 4m 49s	5m 12s	197.7%	1.5 GB	4.4 GB	4.5 GB	4.3 MB
265	b3/2c5cfa	27613405	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_III_A_4)	CACHED	0	2022-06-09 20:20:22.675	1h 3m 20s	5m 22s	197.4%	1.5 GB	4.3 GB	4.4 GB	4.3 MB
262	38/979b97	27621816	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDAL_V_A_3)	CACHED	0	2022-06-09 22:03:29.102	4h 18m 36s	2h 10m 19s	1164.4%	10 GB	11.6 GB	66.8 GB	12.1 GB
263	9e/ed03f6	27613287	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDLI_III_H_4)	CACHED	0	2022-06-09 19:08:33.205	1h 30m 54s	27m 16s	479.2%	3.1 GB	3.7 GB	137.1 GB	132.6 GB
268	47/5b9733	27613408	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_III_H_18)	CACHED	0	2022-06-09 20:23:47.881	1h 5m 5s	4m 59s	197.7%	1.4 GB	4.4 GB	3.7 GB	4.3 MB
266	fa/61806b	27613296	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDLI_PF_A_1)	CACHED	0	2022-06-09 19:16:08.404	1h 34m 19s	32m 40s	469.7%	3.1 GB	3.7 GB	159.1 GB	153.9 GB
267	27/7bb79d	27613406	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_III_H_1)	CACHED	0	2022-06-09 20:20:28.088	1h 9m 5s	5m 39s	194.8%	1.5 GB	4.4 GB	4.6 GB	4.3 MB
255	5c/007785	27621814	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDAL_V_A_18)	CACHED	0	2022-06-09 22:02:18.213	3h 22m 37s	1h 21m 25s	1163.3%	10 GB	11.6 GB	61.2 GB	12.2 GB
270	74/64408e	27613295	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDLI_PF_A_18)	CACHED	0	2022-06-09 19:14:07.985	1h 38m 15s	34m 37s	479.2%	3 GB	3.7 GB	176.3 GB	170.6 GB
274	f4/deb00d	27613303	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDLI_PF_A_3)	CACHED	0	2022-06-09 19:23:19.248	1h 26m 18s	31m 52s	467.8%	3.1 GB	3.7 GB	157.2 GB	152.1 GB
273	3e/1023d9	27613410	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_III_H_4)	CACHED	0	2022-06-09 20:24:18.203	1h 5m 44s	6m 12s	198.0%	1.5 GB	4.4 GB	5.1 GB	4.3 MB
272	0a/f9665b	27613412	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_III_H_3)	CACHED	0	2022-06-09 20:25:32.739	1h 4m 40s	6m 21s	198.3%	1.4 GB	4.4 GB	5.1 GB	4.3 MB
276	aa/99abb9	27621833	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDAL_V_H_1)	CACHED	0	2022-06-09 22:19:13.485	4h 56m 57s	2h 42m 30s	1160.3%	10.1 GB	11.6 GB	88.5 GB	16 GB
271	4c/e5e1b1	27621815	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDAL_V_A_4)	CACHED	0	2022-06-09 22:03:02.841	4h 23m 47s	2h 15m 16s	1152.7%	10 GB	11.6 GB	66.2 GB	12.4 GB
277	fe/e25f84	27613299	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDLI_PF_A_4)	CACHED	0	2022-06-09 19:17:28.749	2h 6m 4s	1h 5m 41s	475.5%	3.1 GB	3.8 GB	329.1 GB	318.6 GB
278	5d/06d83b	27613418	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_PF_A_1)	CACHED	0	2022-06-09 20:28:53.555	1h 17m 4s	15m 53s	198.1%	1.3 GB	4.3 GB	12.2 GB	4.3 MB
280	4e/5a3c77	27613420	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_PF_A_18)	CACHED	0	2022-06-09 20:29:44.085	1h 6m 49s	6m 28s	198.1%	1.4 GB	4.4 GB	5.1 GB	4.3 MB
279	41/c2587d	27613307	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDLI_PF_H_18)	CACHED	0	2022-06-09 19:24:32.636	1h 28m 5s	29m 29s	469.5%	3 GB	3.7 GB	143.3 GB	138.6 GB
285	b0/a1d520	27613305	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDLI_PF_H_3)	CACHED	0	2022-06-09 19:24:17.665	1h 41m	42m 7s	464.9%	3.1 GB	3.7 GB	208.3 GB	201.7 GB
286	39/73923f	27613422	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_PF_A_3)	CACHED	0	2022-06-09 20:30:32.652	1h 14m	9m 43s	198.0%	1.3 GB	4.3 GB	8.1 GB	4.4 MB
283	36/96acfc	27621821	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDAL_V_H_18)	CACHED	0	2022-06-09 22:08:52.844	4h 16m 7s	2h 7m 51s	1172.8%	10 GB	11.6 GB	68.5 GB	12.7 GB
288	53/725f43	27613310	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDLI_PF_H_4)	CACHED	0	2022-06-09 19:24:52.601	1h 32m 45s	34m 28s	471.1%	3.1 GB	3.7 GB	167.6 GB	162.1 GB
284	55/b1a085	27621810	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDAL_V_H_3)	CACHED	0	2022-06-09 22:01:53.163	3h 24m 37s	1h 28m 32s	1163.5%	10 GB	11.6 GB	49.7 GB	9 GB
287	85/d4f487	27615621	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_PF_A_4)	CACHED	0	2022-06-09 20:36:07.723	1h 7m 45s	9m 4s	195.6%	1.5 GB	4.4 GB	8.2 GB	4.3 MB
289	a1/138da1	27617233	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_PF_H_1)	CACHED	0	2022-06-09 20:37:17.750	1h 5m 40s	8m 11s	198.0%	1.4 GB	4.3 GB	6.8 GB	4.3 MB
290	10/a90176	27613314	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDLI_PM_A_1)	CACHED	0	2022-06-09 19:30:18.144	1h 45m 10s	46m 36s	481.4%	3.1 GB	3.8 GB	252.7 GB	244.7 GB
296	3a/3f2b70	27617248	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_PF_H_18)	CACHED	0	2022-06-09 20:38:47.770	1h 4m 15s	8m 12s	194.1%	1.5 GB	4.4 GB	6.7 GB	4.3 MB
295	f6/67f341	27621822	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDLI_ADF_A_18)	CACHED	0	2022-06-09 22:09:08.336	4h 17m 44s	2h 9m 45s	1162.8%	10 GB	11.6 GB	61.5 GB	9.9 GB
293	64/58320a	27613311	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDLI_PM_A_18)	CACHED	0	2022-06-09 19:26:02.775	1h 42m 5s	44m 54s	454.8%	3.1 GB	3.7 GB	210.9 GB	204.1 GB
297	e7/c4f49f	27617251	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_PF_H_3)	CACHED	0	2022-06-09 20:41:03.357	1h 6m 34s	7m 11s	197.8%	1.3 GB	4.3 GB	5.9 GB	4.3 MB
292	5b/ab55be	27621819	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDAL_V_H_4)	CACHED	0	2022-06-09 22:06:13.041	3h 58m 17s	1h 47m 28s	1172.9%	10 GB	11.6 GB	60.9 GB	11.1 GB
299	5f/7f6626	27617250	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_PF_H_4)	CACHED	0	2022-06-09 20:39:52.943	1h 7m 5s	6m 27s	198.3%	1.4 GB	4.3 GB	5.2 GB	4.3 MB
303	78/3c3d51	27617254	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_PM_A_1)	CACHED	0	2022-06-09 20:41:27.968	1h 6m 45s	7m 45s	197.4%	1.4 GB	4.4 GB	6.5 GB	4.3 MB
298	93/4727d1	27613317	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDLI_PM_A_3)	CACHED	0	2022-06-09 19:31:47.763	1h 52m 15s	55m 10s	482.5%	3.1 GB	3.7 GB	281.6 GB	272.7 GB
302	69/ae13a4	27613318	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDLI_PM_A_4)	CACHED	0	2022-06-09 19:32:12.684	2h 9m 11s	1h 12m 27s	480.6%	3.1 GB	3.8 GB	369.1 GB	357.4 GB
306	61/021792	27617256	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_PM_A_18)	CACHED	0	2022-06-09 20:41:33.089	1h 6m 45s	7m 48s	197.8%	1.5 GB	4.3 GB	6.4 GB	4.3 MB
301	ca/e3c38d	27621817	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDLI_ADF_H_18)	CACHED	0	2022-06-09 22:04:47.856	3h 47m 42s	1h 40m 37s	1143.2%	10 GB	11.6 GB	55 GB	8.7 GB
307	fc/6ef5fb	27617262	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_PM_A_3)	CACHED	0	2022-06-09 20:46:07.719	1h 13m 50s	8m 49s	194.8%	1.5 GB	4.4 GB	7.2 GB	4.3 MB
305	87/f4251a	27621823	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDLI_ADF_H_3)	CACHED	0	2022-06-09 22:09:22.969	4h 52s	1h 47m 47s	1175.3%	10 GB	11.6 GB	53.5 GB	8.5 GB
308	56/c4b44f	27613324	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDLI_PM_H_1)	CACHED	0	2022-06-09 19:36:27.935	1h 39m 15s	41m 29s	474.0%	3.1 GB	3.7 GB	203 GB	196.5 GB
310	32/7810ca	27617266	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_PM_H_1)	CACHED	0	2022-06-09 20:49:07.725	1h 11m 35s	9m 35s	198.0%	1.4 GB	4.4 GB	7.2 GB	4.3 MB
309	c2/5f4199	27613326	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDLI_PM_H_18)	CACHED	0	2022-06-09 19:36:32.789	1h 36m 35s	38m 56s	471.9%	3.1 GB	3.7 GB	190.7 GB	184.5 GB
313	03/b88ea5	27618756	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_PM_H_18)	CACHED	0	2022-06-09 20:50:27.766	1h 15m 45s	9m 37s	193.9%	1.5 GB	4.3 GB	7.9 GB	4.3 MB
316	41/777223	27619486	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_PM_H_3)	CACHED	0	2022-06-09 20:51:13.282	1h 13m 34s	8m 10s	197.4%	1.5 GB	4.4 GB	6.4 GB	4.3 MB
318	14/703230	27619620	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_PM_H_4)	CACHED	0	2022-06-09 20:51:57.663	1h 11m 5s	6m 23s	196.8%	1.5 GB	4.4 GB	5.5 GB	4.3 MB
312	ef/39b414	27621820	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDLI_ADM_A_18)	CACHED	0	2022-06-09 22:07:48.291	3h 59m 2s	1h 49m 52s	1174.2%	10 GB	11.6 GB	52.9 GB	8.6 GB
315	6e/7ace72	27621830	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDLI_ADM_A_4)	CACHED	0	2022-06-09 22:17:53.189	11h 35m 15s	9h 25m 7s	1184.3%	10.1 GB	11.6 GB	66.2 GB	10.5 GB
320	e9/97f2c0	27621699	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_V_A_1)	CACHED	0	2022-06-09 20:56:29.303	1h 12m 38s	6m 54s	198.8%	1.5 GB	4.4 GB	5.5 GB	4.3 MB
317	e3/146644	27613330	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDLI_PM_H_3)	CACHED	0	2022-06-09 19:39:37.746	1h 35m	34m 50s	483.2%	3.1 GB	3.8 GB	179.5 GB	173.7 GB
321	75/62e5f2	27621698	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_V_A_18)	CACHED	0	2022-06-09 20:56:23.111	1h 7m 5s	6m 48s	199.7%	1.5 GB	4.4 GB	5.6 GB	4.3 MB
319	1e/b5d972	27613327	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDLI_PM_H_4)	CACHED	0	2022-06-09 19:36:57.663	1h 36m 35s	39m 20s	483.3%	3.1 GB	3.8 GB	209.5 GB	202.7 GB
327	b6/125d25	27621701	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_V_A_4)	CACHED	0	2022-06-09 20:57:08.548	1h 12m 14s	7m 5s	200.7%	1.4 GB	4.3 GB	5.3 GB	4.3 MB
323	58/e6bc40	27621832	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDLI_ADM_H_18)	CACHED	0	2022-06-09 22:19:03.701	4h 1m 56s	1h 47m 29s	1168.0%	10 GB	11.6 GB	60.6 GB	9.6 GB
324	0b/f574e9	27621704	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_V_A_3)	CACHED	0	2022-06-09 20:58:12.846	1h 10m 40s	6m 36s	196.3%	1.5 GB	4.3 GB	5.2 GB	4.3 MB
328	93/ed92c3	27613337	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDLI_V_A_1)	CACHED	0	2022-06-09 19:40:57.618	1h 28m 36s	29m 43s	461.0%	3.1 GB	3.7 GB	149.7 GB	144.9 GB
330	7c/5d5c40	27621729	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_V_H_1)	CACHED	0	2022-06-09 21:02:57.728	1h 4m 50s	5m 32s	195.8%	1.5 GB	4.4 GB	4.8 GB	4.3 MB
326	2d/03e38c	27621827	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDLI_ADM_H_4)	CACHED	0	2022-06-09 22:14:28.272	4h 8m 2s	1h 59m 57s	1173.2%	10 GB	11.6 GB	63.2 GB	10.2 GB
332	c4/b0e24a	27621730	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_V_H_18)	CACHED	0	2022-06-09 21:03:52.767	1h 10m 30s	6m 39s	198.6%	1.4 GB	4.4 GB	5.5 GB	4.3 MB
329	26/ee7440	27613335	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDLI_V_A_18)	CACHED	0	2022-06-09 19:40:27.627	1h 28m 25s	29m 5s	467.1%	3.1 GB	3.7 GB	150.4 GB	145.5 GB
334	f8/ae2741	27621736	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_V_H_3)	CACHED	0	2022-06-09 21:08:52.816	1h 10m 20s	5m 50s	198.6%	1.3 GB	4.3 GB	4.9 GB	4.3 MB
333	9c/1e95fc	27621850	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDLI_III_A_1)	CACHED	0	2022-06-09 22:26:23.087	5h 36m 42s	3h 18m 27s	1181.0%	10 GB	11.6 GB	86.3 GB	15.4 GB
337	92/d800ff	27621733	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_V_H_4)	CACHED	0	2022-06-09 21:06:08.579	1h 8m 14s	6m 36s	197.0%	1.5 GB	4.4 GB	5.2 GB	4.3 MB
335	46/3511d2	27613343	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDLI_V_A_3)	CACHED	0	2022-06-09 19:42:52.703	1h 54m 35s	52m 5s	469.3%	3.1 GB	3.7 GB	274.1 GB	265.4 GB
340	25/f8ea45	27621737	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LI_ADF_A_10)	CACHED	0	2022-06-09 21:09:33.443	1h 12m 19s	8m 29s	190.5%	1.5 GB	4.3 GB	6.4 GB	4.3 MB
339	e2/7deeec	27613340	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDLI_V_A_4)	CACHED	0	2022-06-09 19:41:42.930	1h 29m 45s	31m 36s	455.8%	3.1 GB	3.8 GB	168.8 GB	163.5 GB
342	cd/aadc52	27621739	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LI_ADF_A_12)	CACHED	0	2022-06-09 21:09:58.384	1h 10m 39s	7m 15s	196.5%	1.5 GB	4.3 GB	6.4 GB	4.3 MB
338	14/6fdaa7	27621825	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDLI_III_A_18)	CACHED	0	2022-06-09 22:12:33.470	3h 47m 27s	1h 37m 31s	1173.2%	10 GB	11.6 GB	45.8 GB	7.4 GB
344	e7/1d9bd9	27621740	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LI_ADF_A_14)	CACHED	0	2022-06-09 21:11:07.738	1h 9m 50s	7m 35s	198.0%	1.5 GB	4.3 GB	6.5 GB	4.3 MB
347	85/bf1b26	27621743	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LI_ADF_A_16)	CACHED	0	2022-06-09 21:11:57.818	1h 14m 25s	7m 36s	197.6%	1.4 GB	4.4 GB	6.2 GB	4.3 MB
345	57/69f71f	27613345	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDLI_V_H_1)	CACHED	0	2022-06-09 19:43:37.783	1h 23m 10s	21m 32s	455.6%	3 GB	3.7 GB	102.2 GB	98.8 GB
349	a7/c16a65	27613348	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDLI_V_H_18)	CACHED	0	2022-06-09 19:45:28.532	1h 29m 10s	29m 21s	461.5%	3.1 GB	3.7 GB	142.9 GB	138.3 GB
352	fa/9f4ac4	27621749	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LI_ADF_H_10)	CACHED	0	2022-06-09 21:14:38.302	1h 11m 49s	7m 42s	198.0%	1.3 GB	4.3 GB	6.3 GB	4.3 MB
